Video URL,Logo Detected,Detection Details
https://www.youtube.com/watch?v=kVHYZ-jzkrY,True,"[('First', ('tiktok19', 'Combined', 65.1116132736206)), ('Middle', ('tiktok19', 'Combined', 70.01100182533264)), ('Last', ('tiktok19', 'Combined', 64.17228579521179))]"
https://www.youtube.com/watch?v=VdolE-iFLCs,True,"[('First', ('tiktok19', 'Combined', 61.8782639503479)), ('Middle', ('tiktok19', 'Combined', 62.61172890663147)), ('Last', ('tiktok19', 'Combined', 63.157808780670166))]"
https://www.youtube.com/watch?v=Hsezg-tVlvc,True,"[('First', ('likee1', 'Combined', 67.67841577529907)), ('Middle', ('tiktok19', 'Combined', 64.0694260597229)), ('Last', ('likee1', 'Combined', 66.75273180007935))]"
https://www.youtube.com/watch?v=JPlzI-x26kM,True,"[('First', ('likee1', 'Combined', 69.2700207233429)), ('Middle', ('likee11', 'Combined', 62.7083957195282)), ('Last', ('likee1', 'Combined', 64.25831913948059))]"
https://www.youtube.com/watch?v=tHTxg--RxC4,True,"[('First', ('tiktok19', 'Combined', 62.431925535202026)), ('Middle', ('likee1', 'Combined', 66.13977551460266)), ('Last', ('likee1', 'Combined', 64.55097198486328))]"
https://www.youtube.com/watch?v=ZvhCF-7fBSs,False,"[('First', ('likee1', 'Combined', 67.8455114364624)), ('Middle', ('likee1', 'Combined', 67.60791540145874)), ('Last', None)]"
https://www.youtube.com/watch?v=oWwhe-Y39yo,True,"[('First', ('tiktok19', 'Combined', 65.31044244766235)), ('Middle', ('tiktok19', 'Combined', 63.88002634048462)), ('Last', ('tiktok19', 'Combined', 62.76090145111084))]"
https://www.youtube.com/watch?v=tfaOo-eSkyo,True,"[('First', ('likee1', 'Combined', 69.14309859275818)), ('Middle', ('tiktok19', 'Combined', 62.88149356842041)), ('Last', ('tiktok19', 'Combined', 60.2067232131958))]"
https://www.youtube.com/watch?v=dpXuR-vjj20,True,"[('First', ('tiktok19', 'Combined', 66.30771160125732)), ('Middle', ('tiktok19', 'Combined', 64.0923023223877)), ('Last', ('tiktok19', 'Combined', 61.10107898712158))]"
https://www.youtube.com/watch?v=jnUSX-kSENI,True,"[('First', ('tiktok19', 'Combined', 64.76854681968689)), ('Middle', ('tiktok7', 'Combined', 63.10773491859436)), ('Last', ('tiktok19', 'Combined', 64.50944542884827))]"
https://www.youtube.com/watch?v=eyIsi-EXn1A,True,"[('First', ('likee1', 'Combined', 68.54010224342346)), ('Middle', ('tiktok19', 'Combined', 64.53382968902588)), ('Last', ('tiktok19', 'Combined', 62.32674717903137))]"
https://www.youtube.com/watch?v=nezeE-04JQs,True,"[('First', ('tiktok19', 'Combined', 61.71972155570984)), ('Middle', ('tiktok19', 'Combined', 66.66141748428345)), ('Last', ('tiktok19', 'Combined', 61.21918559074402))]"
https://www.youtube.com/watch?v=lcxcE-Gjxvw,True,"[('First', ('likee1', 'Combined', 67.9250419139862)), ('Middle', ('tiktok19', 'Combined', 62.09477782249451)), ('Last', ('tiktok19', 'Combined', 61.67222261428833))]"
https://www.youtube.com/watch?v=YfXjW-ORJEw,True,"[('First', ('likee11', 'Combined', 63.17557692527771)), ('Middle', ('tiktok19', 'Combined', 64.03281092643738)), ('Last', ('likee1', 'Combined', 60.55229306221008))]"
https://www.youtube.com/watch?v=OAhSl-_wJ7o,True,"[('First', ('tiktok19', 'Combined', 64.49828743934631)), ('Middle', ('likee10', 'Combined', 60.96847057342529)), ('Last', ('likee1', 'Combined', 67.88603663444519))]"
https://www.youtube.com/watch?v=tiNzW-iXE9U,True,"[('First', ('tiktok19', 'Combined', 62.34549283981323)), ('Middle', ('tiktok19', 'Combined', 62.78723478317261)), ('Last', ('tiktok19', 'Combined', 63.65939974784851))]"
https://www.youtube.com/watch?v=ldAAW-pqSew,True,"[('First', ('tiktok19', 'Combined', 63.937145471572876)), ('Middle', ('tiktok19', 'Combined', 61.38849854469299)), ('Last', ('tiktok19', 'Combined', 64.38643336296082))]"
https://www.youtube.com/watch?v=qyXes-d8yGg,True,"[('First', ('tiktok19', 'Combined', 64.52873349189758)), ('Middle', ('likee1', 'Combined', 71.1468517780304)), ('Last', ('likee1', 'Combined', 72.0919132232666))]"
https://www.youtube.com/watch?v=NUtRq-L8AJQ,True,"[('First', ('tiktok19', 'Combined', 61.050379276275635)), ('Middle', ('tiktok19', 'Combined', 60.69024205207825)), ('Last', ('tiktok19', 'Combined', 60.15062928199768))]"
https://www.youtube.com/watch?v=cUaqS-xTJt0,True,"[('First', ('tiktok19', 'Combined', 61.22138500213623)), ('Middle', ('tiktok19', 'Combined', 62.35378980636597)), ('Last', ('tiktok19', 'Combined', 60.187482833862305))]"
https://www.youtube.com/watch?v=RESZX-BWL3k,True,"[('First', ('tiktok19', 'Combined', 69.09610033035278)), ('Middle', ('tiktok19', 'Combined', 66.48277640342712)), ('Last', ('tiktok19', 'Combined', 64.90247249603271))]"
